CJM_L1,CJM_L2,CJM_L3,CJM_L3코드,관련_L4(근거),SBF_업무ID,SBF_1Depth,SBF_2Depth,SBF_3Depth(업무명),BSS_화면수,BSS_대표화면(최대5),신뢰도,매칭근거,검수상태(승인/수정/반려),검수메모
서비스 이용,나의 가입정보 관리,회원정보 관리,use_info_member,,B2024,2.회원·계정,통합회원 정보,통합회원 가입/탈회(개인),9,ZORDSCUS00600 고객명/생년월일 동일고객선택 | ZORDSCUS00040 사업자정보(P) | ZORDSCUS00045 종사업장 정보(P) | ZORDSCUS00060 법인위임대리인정보(P) | ZORDSCUSS0020 특수고객프로파일관리,중,용어일치: 가입·회원 / 단계축 일치,,
서비스 이용,나의 가입정보 관리,회원정보 관리,use_info_member,,B2031,2.회원·계정,통합회원 정보,통합회원 가입/탈회(법인),9,ZORDSCUS00600 고객명/생년월일 동일고객선택 | ZORDSCUS00040 사업자정보(P) | ZORDSCUS00045 종사업장 정보(P) | ZORDSCUS00060 법인위임대리인정보(P) | ZORDSCUSS0020 특수고객프로파일관리,중,용어일치: 가입·회원 / 단계축 일치,,
서비스 이용,나의 가입정보 관리,회원정보 관리,use_info_member,,B2003,2.회원·계정,회원·계정 일반,가망고객 등록/변경/삭제,18,ZORDSCUS00171 단골고객 관심정보TM리스트 | ZORDSCUS00178 단골고객 메모 업로드 | ZORDSCUS00184 상담예약 기준관리 | ZORDSCUS00193 대리점MMS발송 | ZORDSCUS00170 단골고객 관심정보,중,용어일치: 회원 / 동의어: 계정 / 단계축 일치,,
서비스 이용,나의 가입정보 관리,회원정보 관리,use_info_member,,B2006,2.회원·계정,회원·계정 일반,단골고객 등록/변경/삭제,20,ZORDSCUS00170 단골고객 관심정보 | ZORDSCUS00179 단골고객이력 조회 | ZORDSCUS00180 단골고객관리 | ZORDSCUS00181 단골고객리스트 | ZORDSCUS00185 단골고객Task관리,중,용어일치: 회원 / 동의어: 계정 / 단계축 일치,,
서비스 이용,나의 가입정보 관리,회원정보 관리,use_info_member,,B2034,2.회원·계정,회원·계정 일반,해지고객조회제한,1,ZORDSS0940010 해지고객조회제한,중,용어일치: 회원 / 동의어: 계정 / 단계축 일치,,
서비스 이용,나의 가입정보 관리,회원정보 관리,use_info_member,,B2035,2.회원·계정,회원·계정 일반,해지분리고객정보조회,29,ZUAMSSUB00030 해지분리고객 서비스조회 | ZUAMSSUB00040 해지분리고객 서비스조회 | ZUAMSSUB00050 해지고객 명의변경 고객기준조회조건 SUBFORM(SWGPC) | ZUAMSTNI00140 양도인분리고객 서비스이력조회 | ZUAMSTNI00610 양도인분리고객조회(팝업),중,용어일치: 회원 / 동의어: 계정 / 단계축 일치,,
서비스 이용,데이터/통화 관리,데이터 선물/조르기,use_data_gift,팅요금제 선물,B5070,5.이용·변경,계약변경(기업공통),기업 요금제변경,0,,중,용어일치: 요금·요금제 / 단계축 일치 / L4 [팅요금제 선물] 기준,,
서비스 이용,데이터/통화 관리,데이터 선물/조르기,use_data_gift,팅요금제 선물,B7044,7.청구·수납,청구,실시간요금조회,34,ZINVSHOT82000 LTE Cat.M1 선납잔액 조회 | ZINVSHOTS0010 미래요금조회 | ZINVSHOT01020 당월사용요금조회 | ZINVSVEW01093 태블릿 약정예상위약금조회 | ZINVSHOT01050 해지청구상세조회,중,용어일치: 요금 / 단계축 일치 / L4 [팅요금제 선물] 기준,,
서비스 이용,데이터/통화 관리,데이터 선물/조르기,use_data_gift,,B7056,7.청구·수납,청구,사용량ㆍ통화량ㆍ한도조회 CDRS연동,0,,중,용어일치: 통화 / 동의어: 사용량 / 단계축 일치,,
서비스 이용,데이터/통화 관리,데이터 선물/조르기,use_data_gift,,B5082,5.이용·변경,계약변경(기업특화),계약변경(기업데이터특화),0,,중,용어일치: 데이터 / 단계축 일치,,
서비스 이용,데이터/통화 관리,데이터 선물/조르기,use_data_gift,,B5044,5.이용·변경,마케팅 프로그램,데이터/쿠폰 선물하기,17,ZORDSS0390300 비정상 이용회선 관리 | ZORDSS0310200 T끼리 데이터 선물 조르기 | ZORDSS0310600 월초데이터선물하기모니터링 | ZORDSS0110100 T끼리 데이터 선물하기 | ZORDSS0110101 선물가능용량 상세 팝업 화면,중,용어일치: 데이터 / 단계축 일치,,
서비스 이용,데이터/통화 관리,데이터 선물/조르기,use_data_gift,팅요금제 선물,B7038,7.청구·수납,청구,요금 조정,35,ZINVSADJ00010 조정관리 | ZINVSADJ00030 조정/보상승인 | ZINVSOTH07060 OK보상비지급내역현황 | ZINVSADJ00600 일괄조정요청목록(운영자) | ZINVSADJ00130 OK보상영업장별조회,중,용어일치: 요금 / 단계축 일치 / L4 [팅요금제 선물] 기준,,
서비스 이용,데이터/통화 관리,데이터 충전,use_data_charge,팅요금제 충전,B5070,5.이용·변경,계약변경(기업공통),기업 요금제변경,0,,중,용어일치: 요금·요금제 / 단계축 일치 / L4 [팅요금제 충전] 기준,,
서비스 이용,데이터/통화 관리,데이터 충전,use_data_charge,팅요금제 충전,B7044,7.청구·수납,청구,실시간요금조회,34,ZINVSHOT82000 LTE Cat.M1 선납잔액 조회 | ZINVSHOTS0010 미래요금조회 | ZINVSHOT01020 당월사용요금조회 | ZINVSVEW01093 태블릿 약정예상위약금조회 | ZINVSHOT01050 해지청구상세조회,중,용어일치: 요금 / 단계축 일치 / L4 [팅요금제 충전] 기준,,
서비스 이용,데이터/통화 관리,데이터 충전,use_data_charge,리필 쿠폰 사용,B5028,5.이용·변경,마케팅 프로그램,포인트 사용,5,ZRBPSR0300060 OK캐쉬백/T포인트 사용 | ZRBPSE0600020 무약정플랜포인트 요금납부신청 | ZRBPSE0600040 무약정플랜포인트 관리조정 | ZRBPSE0600050 무약정플랜포인트 관리조정내역조회 | ZRBPSE0600060 무약정플랜포인트 자동납부 신청내역,중,용어일치: 사용 / 단계축 일치 / L4 [리필 쿠폰 사용] 기준,,
서비스 이용,데이터/통화 관리,데이터 충전,use_data_charge,,B7056,7.청구·수납,청구,사용량ㆍ통화량ㆍ한도조회 CDRS연동,0,,중,용어일치: 통화 / 동의어: 사용량 / 단계축 일치,,
서비스 이용,데이터/통화 관리,데이터 충전,use_data_charge,,B5082,5.이용·변경,계약변경(기업특화),계약변경(기업데이터특화),0,,중,용어일치: 데이터 / 단계축 일치,,
서비스 이용,데이터/통화 관리,데이터 충전,use_data_charge,,B5044,5.이용·변경,마케팅 프로그램,데이터/쿠폰 선물하기,17,ZORDSS0390300 비정상 이용회선 관리 | ZORDSS0310200 T끼리 데이터 선물 조르기 | ZORDSS0310600 월초데이터선물하기모니터링 | ZORDSS0110100 T끼리 데이터 선물하기 | ZORDSS0110101 선물가능용량 상세 팝업 화면,중,용어일치: 데이터 / 단계축 일치,,
서비스 이용,데이터/통화 관리,데이터/통화 현황 조회,use_data_remain,최근 사용량 조회,B7056,7.청구·수납,청구,사용량ㆍ통화량ㆍ한도조회 CDRS연동,0,,중,용어일치: 사용량 / 동의어: 사용량 / 단계축 일치 / L4 [최근 사용량 조회] 기준,,
서비스 이용,데이터/통화 관리,데이터/통화 현황 조회,use_data_remain,,B5082,5.이용·변경,계약변경(기업특화),계약변경(기업데이터특화),0,,중,용어일치: 데이터 / 단계축 일치,,
서비스 이용,데이터/통화 관리,데이터/통화 현황 조회,use_data_remain,,B5044,5.이용·변경,마케팅 프로그램,데이터/쿠폰 선물하기,17,ZORDSS0390300 비정상 이용회선 관리 | ZORDSS0310200 T끼리 데이터 선물 조르기 | ZORDSS0310600 월초데이터선물하기모니터링 | ZORDSS0110100 T끼리 데이터 선물하기 | ZORDSS0110101 선물가능용량 상세 팝업 화면,중,용어일치: 데이터 / 단계축 일치,,
서비스 이용,데이터/통화 관리,데이터/통화 현황 조회,use_data_remain,,BA031,수납·미납 운영,채권/미납관리,미납데이터 추출/전송,1,ZCOLSMNT00010 미납SOR기준관리,중,용어일치: 데이터 / 단계축 일치,,
서비스 이용,데이터/통화 관리,데이터/통화 현황 조회,use_data_remain,,BB043,CVM&CJM&C360,C360 데이터 기획,데이터 현황 분석,0,,하,용어일치: 데이터·현황 / 단계축 불일치,,
서비스 이용,데이터/통화 관리,데이터/통화 현황 조회,use_data_remain,,BB130,채널,운영 현황 모니터링 및 개선,채널별 트래픽 및 이용현황 모니터링,0,,하,용어일치: 현황 / 단계축 일치,,
서비스 이용,로밍 서비스 이용 및 관리,로밍 설정 관리,use_roam_set,,B5032,5.이용·변경,마케팅 프로그램,속성 설정,0,,하,용어일치: 설정 / 단계축 일치,,
서비스 이용,로밍 서비스 이용 및 관리,로밍 설정 관리,use_roam_set,,BB144,채널,고객 경험 설계,회원 및 서비스 환경 설정 기능 설계,0,,하,용어일치: 설정 / 단계축 일치,,
서비스 이용,로밍 서비스 이용 및 관리,로밍 이용 현황,use_roam_status,로밍 요금 청구 내역 확인,B7044,7.청구·수납,청구,실시간요금조회,34,ZINVSHOT82000 LTE Cat.M1 선납잔액 조회 | ZINVSHOTS0010 미래요금조회 | ZINVSHOT01020 당월사용요금조회 | ZINVSVEW01093 태블릿 약정예상위약금조회 | ZINVSHOT01050 해지청구상세조회,상,용어일치: 요금·청구 / 단계축 일치 / L4 [로밍 요금 청구 내역 확인] 기준,,
서비스 이용,로밍 서비스 이용 및 관리,로밍 이용 현황,use_roam_status,로밍 요금 청구 내역 확인,B7038,7.청구·수납,청구,요금 조정,35,ZINVSADJ00010 조정관리 | ZINVSADJ00030 조정/보상승인 | ZINVSOTH07060 OK보상비지급내역현황 | ZINVSADJ00600 일괄조정요청목록(운영자) | ZINVSADJ00130 OK보상영업장별조회,중,용어일치: 요금·청구 / 단계축 일치 / L4 [로밍 요금 청구 내역 확인] 기준,,
서비스 이용,로밍 서비스 이용 및 관리,로밍 이용 현황,use_roam_status,로밍 데이터 사용량 실시간 조회,B7056,7.청구·수납,청구,사용량ㆍ통화량ㆍ한도조회 CDRS연동,0,,중,용어일치: 사용량 / 단계축 일치 / L4 [로밍 데이터 사용량 실시간 조회] 기준,,
서비스 이용,로밍 서비스 이용 및 관리,로밍 이용 현황,use_roam_status,로밍 요금 청구 내역 확인,BC024,청구 운영,청구,요금 정기청구 프로세스,4,ZINVSOTH03030 서비스별정기청구희망회차관리 | ZINVSOTH03010 정기청구회차분할기준관리 화면 | ZINVSOTH03020 정기청구회차분할정보조회 화면 | ZINVSVEW09000 유선계정별다량이용할인 가입/해지,중,용어일치: 요금·청구 / 단계축 일치 / L4 [로밍 요금 청구 내역 확인] 기준,,
서비스 이용,로밍 서비스 이용 및 관리,로밍 이용 현황,use_roam_status,로밍 요금 청구 내역 확인,BC025,청구 운영,청구,요금계산 검증,49,ZINVSVRF08100 유선청구검증SQL관리 | ZINVSVRF08110 유선청구검증목록관리 | ZINVSVRF08160 유선청구검증데이터확인 | ZINVSOTH00100 직권해지 검증결과조회 | ZINVSVRF98100 유선청구검증 데이터리포트,중,용어일치: 요금·청구 / 단계축 일치 / L4 [로밍 요금 청구 내역 확인] 기준,,
서비스 이용,로밍 서비스 이용 및 관리,로밍 이용 현황,use_roam_status,로밍 요금 청구 내역 확인,B7042,청구 운영,청구,양도인/해지미납 청구 요금계산,0,,중,용어일치: 요금·청구 / 단계축 일치 / L4 [로밍 요금 청구 내역 확인] 기준,,
서비스 이용,보안/분실 관리,분실/일시정지/해제,use_sec_lost,,B5003,5.이용·변경,계약변경,정지/해제,10,ZORDSS0100093 밀리패스 인증 | ZORDSS0700010 정지처리맵핑관리 | ZORDSS0700050 PPS 정지해제 | ZORDSS0700060 다회선정지/해제 | ZORDSS0700080 불편법 이용정지 관리대장,중,용어일치: 정지·해제 / 단계축 일치,,
서비스 이용,보안/분실 관리,분실/일시정지/해제,use_sec_lost,,B5021,5.이용·변경,계약변경 (B2B),기업솔루션 정지/해제,2,ZORDSO07S0010 일시정지/해제 | ZORDSO07S0020 솔루션서비스 예약정지 안내 팝업,중,용어일치: 정지·해제 / 단계축 일치,,
서비스 이용,보안/분실 관리,분실/일시정지/해제,use_sec_lost,,B5022,5.이용·변경,계약변경 (B2B),기업솔루션 포탈서비스 정지/해제,0,,중,용어일치: 정지·해제 / 단계축 일치,,
서비스 이용,보안/분실 관리,분실/일시정지/해제,use_sec_lost,,B5076,5.이용·변경,계약변경(기업공통),기업 정지/해제,0,,중,용어일치: 정지·해제 / 단계축 일치,,
서비스 이용,보안/분실 관리,분실/일시정지/해제,use_sec_lost,,BC150,고객 여정,계약변경,정지/해제(IT),10,ZORDSS0100093 밀리패스 인증 | ZORDSS0700010 정지처리맵핑관리 | ZORDSS0700050 PPS 정지해제 | ZORDSS0700060 다회선정지/해제 | ZORDSS0700080 불편법 이용정지 관리대장,중,용어일치: 정지·해제 / 단계축 일치,,
서비스 이용,보안/분실 관리,분실/일시정지/해제,use_sec_lost,,B5042,5.이용·변경,Device,분실/습득 처리,15,ZEQPSLOP00100 해지고객 KAIT연동 확인 | ZEQPSLOP00140 분실폰찾기 가입자(원소유) 습득등록 완료 | ZEQPSLOP00090 분실단말기 일괄 습득처리(운영자) | ZEQPSLOP00170 분실등록 연락가능번호 변경 | ZEQPSLOP00070 분실/습득 CEIR 재처리,중,용어일치: 분실 / 동의어: 습득 / 단계축 일치,,
서비스 이용,보안/분실 관리,스팸 차단,use_sec_spam,,B5042,5.이용·변경,Device,분실/습득 처리,15,ZEQPSLOP00100 해지고객 KAIT연동 확인 | ZEQPSLOP00140 분실폰찾기 가입자(원소유) 습득등록 완료 | ZEQPSLOP00090 분실단말기 일괄 습득처리(운영자) | ZEQPSLOP00170 분실등록 연락가능번호 변경 | ZEQPSLOP00070 분실/습득 CEIR 재처리,중,용어일치: 분실 / 동의어: 습득 / 단계축 일치,,
서비스 이용,보안/분실 관리,스팸 차단,use_sec_spam,스팸 차단 서비스 신청/해제,B5003,5.이용·변경,계약변경,정지/해제,10,ZORDSS0100093 밀리패스 인증 | ZORDSS0700010 정지처리맵핑관리 | ZORDSS0700050 PPS 정지해제 | ZORDSS0700060 다회선정지/해제 | ZORDSS0700080 불편법 이용정지 관리대장,하,용어일치: 해제 / 동의어: 정지 / 단계축 일치 / L4 [스팸 차단 서비스 신청/해제] 기준,,
서비스 이용,보안/분실 관리,스팸 차단,use_sec_spam,스팸 차단 서비스 신청/해제,B5021,5.이용·변경,계약변경 (B2B),기업솔루션 정지/해제,2,ZORDSO07S0010 일시정지/해제 | ZORDSO07S0020 솔루션서비스 예약정지 안내 팝업,하,용어일치: 해제 / 동의어: 정지 / 단계축 일치 / L4 [스팸 차단 서비스 신청/해제] 기준,,
서비스 이용,보안/분실 관리,스팸 차단,use_sec_spam,스팸 차단 서비스 신청/해제,B5022,5.이용·변경,계약변경 (B2B),기업솔루션 포탈서비스 정지/해제,0,,하,용어일치: 해제 / 동의어: 정지 / 단계축 일치 / L4 [스팸 차단 서비스 신청/해제] 기준,,
서비스 이용,보안/분실 관리,스팸 차단,use_sec_spam,스팸 차단 서비스 신청/해제,B5076,5.이용·변경,계약변경(기업공통),기업 정지/해제,0,,하,용어일치: 해제 / 동의어: 정지 / 단계축 일치 / L4 [스팸 차단 서비스 신청/해제] 기준,,
서비스 이용,보안/분실 관리,스팸 차단,use_sec_spam,스팸 차단 서비스 신청/해제,B8015,8.채권·조정,미납·추심,통신체납 등록/해제,1,ZCOLSKAT00010 통신요금체납정보관리,하,용어일치: 해제 / 단계축 일치 / L4 [스팸 차단 서비스 신청/해제] 기준,,
서비스 이용,보안/분실 관리,유심보호/재설정,use_sec_usim,유심보호서비스 관리/재설정/교체 예약,BC138,고객 여정,계약·개통,사전예약신청내역조회(IT),8,ZORDSS0100051 이동전화가입예약리스트 | ZORDSS0100055 다회선이동전화가입예약 | ZORDSS0100056 예약판매 체크리스트 관리 | ZORDSS0100600 간편예약 등록(P) | ZORDSS0100601 개인고객별 간편예약 현행화(P),중,용어일치: 예약 / 단계축 일치 / L4 [유심보호서비스 관리/재설정/교체 예약] 기준,,
서비스 이용,보안/분실 관리,유심보호/재설정,use_sec_usim,유심보호서비스 관리/재설정/교체 예약,BC139,고객 여정,계약·개통,사전예약신청/취소(IT),8,ZORDSS0100051 이동전화가입예약리스트 | ZORDSS0100055 다회선이동전화가입예약 | ZORDSS0100056 예약판매 체크리스트 관리 | ZORDSS0100600 간편예약 등록(P) | ZORDSS0100601 개인고객별 간편예약 현행화(P),중,용어일치: 예약 / 단계축 일치 / L4 [유심보호서비스 관리/재설정/교체 예약] 기준,,
